State,Agency Type,Agency Name,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society","Assault
Offenses","Aggravated
Assault","Simple
Assault",Intimidation,"Homicide
Offenses","Murder and
Nonnegligent
Manslaughter","Negligent
Man-
slaughter","Justifiable
Homicide","Human
Trafficking
Offenses","Commercial
Sex Acts","Involuntary
Servitude","Kidnapping/
Abduction","Sex
Offenses",Rape,Sodomy,"Sexual
Assault
With an
Object","Criminal
Sexual
Contact2",Incest,"Statutory
Rape",Arson,Bribery,"Burglary/
Breaking &
Entering","Counter-
feiting/
Forgery","Destruction/
Damage/
Vandalism
of Property","Embezzle-
ment","Extortion/
Blackmail","Fraud
Offenses","False
Pretenses/
Swindle/
Confidence
Game","Credit
Card/
Automated
Teller
Machine
Fraud","Imper-
sonation","Welfare
Fraud","Wire
Fraud","Identity 
Theft","Hacking/
Computer 
Invasion","Larceny/
Theft
Offenses","Pocket-
picking","Purse-
snatching","Shop-
lifting","Theft
From
Building","Theft
From
Coin Op-
erated
Machine
or Device","Theft
From
Motor
Vehicle","Theft of 
Motor 
Vehicle
Parts or
Acces-
sories","All
Other
Larceny","Motor
Vehicle
Theft",Robbery,"Stolen
Property
Offenses","Animal 
Cruelty","Drug/
Narcotic
Offenses","Drug/
Narcotic
Violations","Drug
Equipment
Violations","Gambling
Offenses","Betting/
Wagering","Operating/
Promoting/
Assisting
Gambling","Gambling
Equipment
Violations","Sports
Tampering","Por-
nography/
Obscene
Material","Pros-
titution
Offenses","Pros-
titution","Assisting or
Promoting
Prostitution","Purchasing
Prostitution","Weapon
Law
Violations"
ALABAMA,City,Fyffe,983,28,8,8,12,7,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,12,7,5,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Gadsden,"33,015","2,791","1,092","1,571",128,"1,077",168,720,189,4,4,0,0,0,0,0,1,10,3,1,0,4,0,2,4,0,97,33,392,7,0,111,42,50,0,0,8,11,0,829,0,0,228,401,0,78,1,121,72,16,10,0,116,93,23,6,6,0,0,0,0,0,0,0,0,6
ALABAMA,City,Gantt,204,22,8,9,5,7,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,5,0,0,1,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0
ALABAMA,City,Gardendale,"16,131",836,207,481,148,206,30,121,55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,19,19,70,0,5,90,12,28,2,0,1,46,1,225,44,0,31,17,0,24,12,97,28,1,22,4,138,88,50,1,1,0,0,0,0,0,0,0,0,5
ALABAMA,City,Georgiana,"1,257",50,12,29,9,12,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,19,2,0,1,4,0,3,0,9,1,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,Geraldine,914,51,24,25,2,23,2,19,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,6,0,0,1,0,1,0,0,0,0,0,13,0,0,1,2,0,1,0,9,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Gilbertown,707,21,10,9,2,9,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Goodwater,"1,245",44,19,25,0,19,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,2,0,2,0,0,0,0,0,10,0,0,1,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Gordon,298,13,2,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,3,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Grant,"1,063",99,35,53,11,35,2,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,8,2,4,0,0,0,2,0,25,0,0,2,7,0,1,0,15,6,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Greenville,"6,923",867,316,426,125,314,34,245,35,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,21,5,79,0,0,40,12,26,0,0,1,1,0,242,39,0,53,29,0,37,5,79,27,5,7,0,115,88,27,0,0,0,0,0,0,0,0,0,0,10
ALABAMA,City,Grove Hill,"1,719",91,24,35,32,23,2,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,10,0,0,2,1,0,0,0,0,1,0,13,0,0,2,0,0,1,1,9,2,1,0,0,30,22,8,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,Guin,"2,134",129,39,76,14,38,7,28,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,0,1,9,4,2,0,0,0,3,0,32,2,0,0,6,0,1,0,23,4,1,2,2,10,5,5,0,0,0,0,0,2,0,0,0,0,0
ALABAMA,City,Gulf Shores,"17,413","1,354",387,535,432,376,43,257,76,0,0,0,0,0,0,0,0,11,5,0,0,4,0,2,0,0,21,15,95,0,2,81,16,23,9,0,7,25,1,303,1,0,78,23,0,15,5,181,10,2,6,3,412,282,130,0,0,0,0,0,7,0,0,0,0,10
ALABAMA,City,Guntersville,"9,184",684,184,332,168,180,25,148,7,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,21,9,61,0,1,34,3,13,0,2,1,15,0,175,6,0,18,14,0,36,4,97,23,1,7,1,163,87,76,0,0,0,0,0,1,0,0,0,0,3
ALABAMA,City,Gurley,853,81,30,41,10,29,8,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,7,0,0,3,1,0,0,0,0,2,0,26,0,0,10,0,0,3,0,13,0,0,0,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Hackleburg,"1,441",59,20,16,23,19,6,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,7,0,0,1,1,0,1,0,4,1,0,0,1,22,14,8,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Haleyville,"4,286",462,113,232,117,103,26,66,11,1,0,1,0,0,0,0,0,9,2,0,0,5,0,2,0,0,24,9,48,0,0,15,2,8,0,0,0,5,0,117,9,0,26,14,0,4,2,62,13,1,5,3,109,58,51,0,0,0,0,0,0,0,0,0,0,5
ALABAMA,City,Hamilton,"6,963",536,147,193,196,138,11,109,18,1,1,0,0,0,0,0,0,8,2,0,0,5,0,1,0,0,14,5,32,0,0,21,4,6,1,4,0,6,0,106,2,0,45,9,0,6,3,41,11,0,4,0,191,99,92,0,0,0,0,0,2,0,0,0,0,3
ALABAMA,City,Hanceville,"3,363",185,66,78,41,64,2,54,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,11,2,19,0,0,6,1,3,0,0,0,2,0,35,0,0,0,5,0,6,1,23,4,0,1,2,39,14,25,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Harpersville,"1,886",114,27,48,39,25,0,22,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,6,5,0,0,8,1,1,0,0,0,6,0,22,0,0,4,4,0,2,0,12,3,0,1,0,38,23,15,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Hartselle,"16,011",821,282,455,84,271,26,208,37,0,0,0,0,0,0,0,1,10,8,0,0,1,0,1,0,0,35,22,45,0,0,51,8,17,1,0,0,25,0,276,11,0,178,9,0,15,5,58,22,2,2,5,77,45,32,0,0,0,0,0,1,0,0,0,0,1
ALABAMA,City,Hayden,"1,359",56,12,39,5,12,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,6,2,4,0,0,0,0,0,18,0,0,1,2,0,5,0,10,2,0,2,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Hayneville,760,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Headland,"5,456",333,107,152,74,102,8,76,18,0,0,0,0,0,0,0,1,4,1,0,0,0,0,3,0,0,11,8,46,1,1,16,4,8,2,0,1,1,0,58,1,0,4,6,0,7,0,40,9,1,1,0,70,38,32,0,0,0,0,0,0,0,0,0,0,4
ALABAMA,City,Heflin,"3,531",121,50,50,21,46,2,31,13,0,0,0,0,1,1,0,0,3,1,1,0,1,0,0,1,0,9,5,5,0,0,9,1,3,0,0,1,4,0,18,0,0,2,3,0,3,1,9,2,0,1,0,17,13,4,0,0,0,0,0,3,0,0,0,0,1
ALABAMA,City,Helena,"22,470",471,150,211,110,144,14,116,14,0,0,0,0,0,0,0,0,6,2,0,0,3,0,1,3,0,12,14,34,0,4,46,12,8,6,0,0,20,0,82,8,0,6,15,0,6,0,47,12,0,4,3,95,60,35,0,0,0,0,0,8,0,0,0,0,4
ALABAMA,City,Henagar,"2,307",75,28,34,13,28,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,3,0,5,3,1,0,0,1,0,0,14,0,0,0,1,0,2,0,11,3,0,0,0,12,5,7,0,0,0,0,0,1,0,0,0,0,0
ALABAMA,City,Highland Lake,428,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Hillsboro,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Hokes Bluff,"4,720",71,30,31,10,29,3,15,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,9,3,5,0,0,0,1,0,15,0,0,2,4,0,3,0,6,4,0,0,0,9,3,6,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Hollywood,932,94,25,31,38,23,4,18,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,2,0,0,3,2,1,0,0,0,0,0,20,1,0,4,4,0,2,1,8,4,0,0,1,36,22,14,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Homewood,"27,884","1,411",248,915,248,239,29,146,64,0,0,0,0,0,0,0,0,9,6,1,1,1,0,0,1,0,52,12,106,4,2,115,27,39,10,1,5,33,0,515,9,3,110,62,3,81,10,237,60,5,43,0,225,141,84,0,0,0,0,0,0,8,0,8,0,15
ALABAMA,City,Hoover,"92,352","3,134",766,"1,861",507,751,51,650,50,3,3,0,0,0,0,0,1,11,7,3,0,1,0,0,1,0,70,49,153,25,6,396,138,72,29,0,0,157,0,"1,058",4,0,440,73,0,171,24,346,64,10,29,3,480,332,148,1,0,0,1,0,4,0,0,0,0,19
ALABAMA,City,Hueytown,"16,013","1,180",241,621,318,229,76,123,30,4,4,0,0,0,0,0,3,5,3,0,0,2,0,0,3,0,41,18,82,1,1,57,9,25,2,1,1,19,0,335,24,0,110,25,0,24,6,146,46,6,31,5,285,180,105,0,0,0,0,0,1,0,0,0,0,27
ALABAMA,City,Huntsville,"2,28,697","18,423","5,833","9,285","3,305","5,670",855,"4,330",485,20,19,1,0,0,0,0,10,133,94,21,1,7,1,9,17,0,692,154,"1,887",34,28,"1,415",585,294,70,7,70,378,11,"4,233",21,7,"1,181",228,4,786,65,"1,941",584,123,118,14,"3,062","2,233",829,8,3,5,0,0,37,5,4,1,0,179
ALABAMA,City,Ider,737,21,5,4,12,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,11,5,6,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Irondale,"13,538",568,113,323,132,105,17,64,24,0,0,0,0,0,0,0,3,5,2,1,0,2,0,0,0,0,29,5,56,0,1,45,7,15,0,0,3,20,0,130,8,0,4,10,0,26,6,76,41,4,12,2,125,83,42,0,0,0,0,0,0,0,0,0,0,5
ALABAMA,City,Jackson,"4,461",571,195,248,128,185,26,142,17,4,1,3,0,0,0,0,0,6,1,0,0,4,0,1,1,0,26,6,54,0,1,30,8,17,0,0,0,5,0,114,11,0,43,4,0,12,1,43,13,0,3,0,122,88,34,0,0,0,0,0,2,0,0,0,0,4
ALABAMA,City,Jacksons Gap,753,29,7,18,4,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,1,0,0,0,0,2,0,7,0,0,2,1,0,0,0,4,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Jacksonville,"14,812","1,077",359,385,333,348,83,244,21,0,0,0,0,0,0,0,2,9,5,1,0,3,0,0,3,0,33,7,59,1,2,62,18,20,7,1,1,15,0,208,1,0,56,17,0,38,2,94,7,1,2,3,316,198,118,0,0,0,0,0,5,0,0,0,0,9
ALABAMA,City,Jasper,"14,418","1,543",363,927,253,340,42,220,78,1,0,1,0,0,0,0,1,21,8,0,1,10,0,2,1,0,45,16,138,0,1,78,17,34,0,0,4,23,0,590,38,0,266,60,2,38,23,163,39,9,10,13,234,144,90,0,0,0,0,0,1,0,0,0,0,5
ALABAMA,City,Jemison,"3,052",220,64,108,48,62,9,44,9,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,12,3,21,0,0,13,2,2,0,1,0,8,0,54,3,0,5,13,0,3,1,29,3,0,2,0,46,26,20,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,Killen,"1,037",29,14,15,0,14,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Kimberly,"4,529",52,21,25,6,21,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,7,0,2,0,0,0,5,0,8,0,0,0,0,0,4,1,3,4,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,Kinsey,"2,281",79,20,17,42,20,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,1,3,0,40,28,12,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,LaFayette,"2,611",72,26,40,6,25,4,15,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,4,0,0,2,0,1,1,0,0,0,0,26,1,0,1,3,0,7,4,10,1,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Lake View,"3,871",26,9,17,0,9,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,1,0,0,0,1,0,10,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Lanett,"6,691",581,185,363,33,176,40,113,23,1,1,0,0,0,0,0,0,8,5,0,0,2,0,1,0,0,41,10,66,0,0,26,8,8,1,0,1,8,0,185,1,1,20,38,0,32,2,91,21,7,7,0,31,19,12,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,Leeds,"12,445","1,088",156,543,389,136,27,73,36,2,2,0,0,2,2,0,3,13,7,0,0,3,0,3,4,0,41,17,68,2,2,86,13,20,2,0,0,49,2,278,16,0,177,14,0,15,4,52,20,2,23,8,346,210,136,2,2,0,0,0,3,0,0,0,0,30
ALABAMA,City,Leighton,654,68,10,17,41,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,1,2,0,0,41,24,17,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Level Plains,"1,837",109,33,59,17,28,8,11,9,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,1,0,6,0,21,0,0,8,4,1,2,0,1,0,0,19,0,0,4,5,0,2,0,8,1,2,1,0,17,12,5,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Lexington,738,13,5,7,1,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Lincoln,"7,725",710,264,292,154,259,27,216,16,0,0,0,0,0,0,0,1,4,2,0,0,2,0,0,0,0,31,9,60,0,2,29,5,18,1,0,0,5,0,122,14,0,20,14,0,15,5,54,27,3,9,5,142,87,55,0,0,0,0,0,1,0,0,0,0,6
ALABAMA,City,Linden,"1,823",10,6,1,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Lineville,"2,485",127,24,15,88,22,3,15,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,6,0,0,2,1,1,0,0,0,0,0,5,1,0,2,0,0,0,0,2,1,0,1,0,84,42,42,0,0,0,0,0,0,0,0,0,0,4
ALABAMA,City,Lipscomb,"1,982",15,5,10,0,4,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Littleville,"1,045",29,6,17,6,5,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,2,1,1,0,0,0,0,0,7,0,0,2,2,0,1,0,2,2,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Livingston,"3,096",128,53,72,3,52,17,22,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,17,0,0,9,1,5,0,0,0,3,0,34,1,0,5,3,0,14,1,10,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
ALABAMA,City,Lockhart,447,22,7,12,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Louisville,388,8,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Loxley,"5,007",488,196,200,92,189,16,165,8,2,1,0,1,0,0,0,0,5,1,0,1,2,0,1,1,0,7,9,44,0,0,14,5,5,0,0,1,3,0,109,6,0,33,11,0,10,7,42,11,0,5,3,81,51,30,0,0,0,0,0,3,0,0,0,0,5
ALABAMA,City,Luverne,"2,672",157,60,92,5,59,5,41,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,1,13,0,0,17,7,6,0,0,0,4,0,41,0,0,2,3,0,1,1,34,8,0,0,0,3,1,2,0,0,0,0,0,1,0,0,0,0,1
ALABAMA,City,Madison,"62,087","2,904",822,"1,385",697,795,101,595,99,2,2,0,0,0,0,0,1,24,16,3,1,2,0,2,1,0,68,37,196,7,16,193,42,41,12,1,1,90,6,782,1,0,178,37,0,75,10,481,60,10,15,2,670,466,204,0,0,0,0,0,15,1,0,1,0,9
ALABAMA,City,Margaret,"6,641",26,9,15,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,3,0,5,1,0,1,2,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Marion,"2,610",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,McIntosh,195,102,27,41,34,27,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0,0,2,0,1,0,0,0,1,0,21,0,0,5,0,0,0,0,16,2,0,3,0,31,19,12,0,0,0,0,0,0,0,0,0,0,3
ALABAMA,City,Mentone,326,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Midfield,"4,885",101,31,58,12,30,15,9,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,11,1,0,6,2,1,0,3,0,0,0,24,0,0,2,5,0,2,1,14,5,3,2,0,11,7,4,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Midland City,"2,310",79,13,24,42,10,2,6,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,6,0,0,6,2,1,2,0,0,1,0,10,0,0,1,2,0,0,0,7,1,0,1,0,42,23,19,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Millbrook,"17,633","1,329",375,781,173,367,34,290,43,0,0,0,0,0,0,0,0,8,5,0,0,3,0,0,1,0,26,5,60,4,2,78,17,11,0,0,0,47,3,569,12,0,416,26,0,31,13,71,25,4,7,2,160,106,54,0,0,0,0,0,5,1,1,0,0,5
ALABAMA,City,Millport,961,26,3,15,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,5,1,1,1,2,0,0,0,4,0,0,0,0,0,1,0,3,1,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Millry,435,17,6,9,2,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Mobile,"2,37,092","13,621","6,312","6,662",647,"6,158","1,585","2,986","1,587",39,39,0,0,1,1,0,37,77,31,23,17,3,0,3,8,1,754,157,"1,501",3,9,703,176,349,32,1,0,144,1,"2,902",24,8,95,612,11,696,179,"1,277",406,125,93,13,559,441,118,0,0,0,0,0,8,1,0,1,0,66
ALABAMA,City,Monroeville,"5,668",123,58,59,6,55,11,32,12,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,5,1,13,0,0,6,2,4,0,0,0,0,0,31,0,0,8,3,1,3,2,14,1,0,1,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Montevallo,"7,877",310,70,140,100,67,8,55,4,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,16,2,30,0,0,11,0,9,1,0,0,1,0,65,0,0,14,11,1,4,2,33,9,2,3,0,94,60,34,0,0,0,0,0,2,0,0,0,0,4
ALABAMA,City,Montgomery,"1,93,728","9,979","2,729","7,176",74,"2,674",740,"1,189",745,35,35,0,0,0,0,0,5,15,10,2,0,0,0,3,1,0,969,42,"2,105",21,3,308,62,186,10,1,24,23,2,"2,643",7,8,"1,157",510,3,0,117,841,697,372,15,1,58,52,6,0,0,0,0,0,1,0,0,0,0,14
ALABAMA,City,Moody,"13,720",485,131,217,137,119,15,81,23,1,1,0,0,0,0,0,0,11,6,0,0,5,0,0,0,0,10,7,38,1,2,30,6,8,0,0,1,15,0,97,3,0,4,12,0,19,5,54,19,3,10,1,132,85,47,0,0,0,0,0,0,0,0,0,0,4
ALABAMA,City,Morris,"2,241",59,10,23,26,10,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,6,1,0,0,0,0,5,0,8,0,0,1,1,0,0,0,6,2,0,0,0,25,16,9,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,Moulton,"3,435",292,82,113,97,81,5,57,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,6,18,0,1,11,5,4,0,0,0,2,0,55,0,0,16,4,0,2,4,29,6,2,8,0,91,50,41,0,0,0,0,0,1,0,0,0,0,5
ALABAMA,City,Mountain Brook,"21,486",555,48,392,115,44,9,30,5,0,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0,0,23,33,38,0,3,100,5,8,3,0,3,79,2,172,15,0,6,41,0,25,2,83,7,4,12,0,110,68,42,0,0,0,0,0,4,0,0,0,0,1
ALABAMA,City,Muscle Shoals,"17,501","1,160",270,725,165,261,22,185,54,1,0,1,0,0,0,0,1,7,7,0,0,0,0,0,0,0,21,25,81,3,0,73,15,33,0,0,3,22,0,481,1,0,243,61,0,65,18,93,32,3,6,0,160,98,62,0,0,0,0,0,1,0,0,0,0,4
ALABAMA,City,New Brockton,"1,521",66,24,31,11,23,1,17,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,3,0,1,0,0,0,2,0,19,3,0,0,4,0,5,0,7,2,1,0,1,9,8,1,0,0,0,0,0,0,0,0,0,0,1
ALABAMA,City,New Hope,"2,939",105,38,55,12,38,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,4,3,0,0,0,0,1,0,24,0,1,4,5,0,2,2,10,4,0,2,1,11,5,6,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,New Site,766,16,7,7,2,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Newton,"1,659",58,21,33,4,17,0,13,4,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,2,5,0,1,0,6,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
ALABAMA,City,Newville,562,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
